iter	Accuracy	Logloss
886	0.9772679396	0.1893016952
887	0.9772679396	0.1892342939
888	0.977063858	0.1889652401
889	0.9779986836	0.1887324387
890	0.9777946019	0.1884953629
891	0.9777946019	0.1883505166
892	0.9775905203	0.1882668937
893	0.9779986836	0.1880914705
894	0.9777946019	0.1878891659
895	0.9777946019	0.1878258702
896	0.9777946019	0.1877036354
897	0.9777946019	0.1875786981
898	0.9779986836	0.1872028241
899	0.9782027652	0.1869780974
900	0.9782027652	0.1869178879
901	0.9785253458	0.1867999383
902	0.9785253458	0.1866463834
903	0.9785253458	0.1864983158
904	0.9781171826	0.1863517301
905	0.9783212642	0.1861215668
906	0.9783212642	0.1860436944
907	0.9783212642	0.185859357
908	0.9783212642	0.1857940683
909	0.9783212642	0.1855277546
910	0.9783212642	0.1854736772
911	0.9787294275	0.1852199718
912	0.9787294275	0.1849970367
913	0.9789335091	0.1849076338
914	0.9789335091	0.184817488
915	0.9790520081	0.1845582411
916	0.9787294275	0.1844202397
917	0.9791375907	0.1842680215
918	0.9791375907	0.1841418012
919	0.9793416724	0.183823552
920	0.979664253	0.1836230179
921	0.9799868337	0.1833821888
922	0.9798683346	0.1829439376
923	0.9800724163	0.1827888509
924	0.9803949969	0.18241273
925	0.9803949969	0.1822068607
926	0.9803949969	0.1820510074
927	0.9805990785	0.1819117815
928	0.9805990785	0.1818532201
929	0.9808031602	0.181646806
930	0.9810072418	0.1813604269
931	0.9806846612	0.1811545421
932	0.9804805795	0.1809875241
933	0.9806846612	0.1808503433
934	0.9806846612	0.1807439423
935	0.9806846612	0.1804654913
936	0.9810928244	0.18030258
937	0.9808887428	0.180027853
938	0.9808887428	0.1798867327
939	0.9814154051	0.1795941721
940	0.9814154051	0.1794572751
941	0.9814154051	0.1791119633
942	0.9817379857	0.1789299416
943	0.9817379857	0.1788334679
944	0.9817379857	0.1787235429
945	0.9815339041	0.1785186964
946	0.9819420673	0.1783958727
947	0.9819420673	0.1782389767
948	0.9819420673	0.1779620121
949	0.9823502306	0.1775537727
950	0.9827583939	0.1773556248
951	0.9827583939	0.1771695363
952	0.9827583939	0.1769598001
953	0.9827583939	0.1768232188
954	0.9827583939	0.1765095478
955	0.9827583939	0.1761576743
956	0.9827583939	0.1760412144
957	0.9833706387	0.1757573973
958	0.9833706387	0.1754910685
959	0.9833706387	0.1753845818
960	0.9835747204	0.1750945875
961	0.9835747204	0.1749026495
962	0.9835747204	0.1745141959
963	0.9835747204	0.1742791623
964	0.983778802	0.1740785938
965	0.9839828836	0.1739814108
966	0.9839828836	0.1737841388
967	0.9839828836	0.1737039357
968	0.9841869653	0.1735220515
969	0.9841869653	0.1733300395
970	0.9845951285	0.1731004351
971	0.9843910469	0.1728681869
972	0.9845951285	0.1725823675
973	0.9845951285	0.1724012305
974	0.9845951285	0.1722236411
975	0.9849177092	0.172079431
976	0.9847992102	0.1717851966
977	0.9847992102	0.1717065293
978	0.9845951285	0.1715059004
979	0.9850032918	0.1713249323
980	0.9850032918	0.1712322909
981	0.9850032918	0.1709908701
982	0.9847992102	0.1708849713
983	0.9847992102	0.1708062651
984	0.9855299541	0.170674268
985	0.9855299541	0.1705939414
986	0.9857340357	0.1705443666
987	0.9859381173	0.1702616676
988	0.986142199	0.1700575686
989	0.9859381173	0.1699592971
990	0.9859381173	0.169845609
991	0.986142199	0.1697824341
992	0.986142199	0.1696638276
993	0.9859381173	0.1694372321
994	0.9864647796	0.1692319575
995	0.9864647796	0.1690760823
996	0.9864647796	0.1687440491
997	0.9864647796	0.168569621
998	0.9868729429	0.1683273257
999	0.9866688612	0.1681287415
